bug_id,gt_blob_sha,faiss_rank,model_rank,n_candidates_ranked,faiss_score,model_score
numpy__numpy-14882,1c3b11844b45ea5660db5b77a3b02ff5a2712589,64,24,300,0.6394898891448975,0.45381468534469604
numpy__numpy-18634,bfd08e4691aa426c1a65e791d73e4f7abb08a168,743,-1,299,0.3343447744846344,0.06600241363048553
numpy__numpy-18634,83f06fde8581ac56880e358156fd5d7c48b0a011,43,143,299,0.5275682806968689,0.018834248185157776
numpy__numpy-13948,739ae7711d2215831e3f4bbdfa98e45f79377688,185,6,300,0.39376455545425415,0.27623575925827026
numpy__numpy-3495,eda3ef97cd73719365072e71521c2341c18707f5,2,2,300,0.5906985402107239,0.4672779440879822
numpy__numpy-3866,8f0027616961d19cf968e7eba698893538609844,337,-1,299,0.2801106572151184,0.2419094443321228
numpy__numpy-3866,44cc2b1632e2c935cd9c187647c5a58710de80e1,33,3,299,0.4050058424472809,0.47302672266960144
numpy__numpy-9817,130817e7a150d31da2b5a5c119584c58f46e50e6,381,-1,300,0.3241639733314514,0.464194655418396
numpy__numpy-5398,c14d2e3575ee953b15008ea439710c1222fe6d9e,51,3,300,0.4577304720878601,0.5950556993484497
numpy__numpy-5398,9ca9136dd9221f46b4e0cab88d6d04f1ab239d9e,84,1,300,0.42173025012016296,0.6165351867675781
numpy__numpy-5398,db491e6f5d74ca863a1b30818f46d0253f2563f9,394,-1,300,0.27658602595329285,0.34513384103775024
numpy__numpy-19613,813063adb6de06481992e6ce3247d21bf5af0274,217,1,283,0.41118741035461426,0.3446175456047058
numpy__numpy-16022,d2986012b7ace617e407eeaa62d7b87e4167489a,62,3,300,0.5965926051139832,0.5644956827163696
numpy__numpy-16022,93eb74be31a8c15f417176d7ac09e246c3acbd5f,4,2,300,0.6903221607208252,0.5672007203102112
numpy__numpy-22519,8830b814743c35ba471ae96012c54600aca9f280,334,-1,300,0.34000203013420105,0.6849300861358643
numpy__numpy-11449,186ed949d863972ce80caca0f92af09422384297,161,19,300,0.44937413930892944,0.5202522873878479
numpy__numpy-6453,c5b5b5a8f0ea8024638f923618d173a000d1ea29,262,65,300,0.39913955330848694,0.34898048639297485
numpy__numpy-16627,a9ee74a5be2560ac73649476bd973d8ffb349ac0,405,-1,300,0.34616515040397644,0.4334281086921692
numpy__numpy-16627,d0ed3d38111171f8fea9a5512a04733b71f80b8f,334,-1,300,0.3572928309440613,0.431674599647522
numpy__numpy-16627,412d9fe6a13a754ae8613d7c8a642cbba468a19d,328,-1,300,0.3590431809425354,0.44251036643981934
numpy__numpy-9976,8f2e45fa53cad636a00af3ebb456d54536b97baa,74,1,287,0.43368715047836304,0.4151245355606079
numpy__numpy-8646,3bbee0258bfc1a9739ab24fb3a259cb471a5f6da,237,102,298,0.20039066672325134,0.22204327583312988
numpy__numpy-23010,587fab3435735cb7f7b790fc4cf73d7f75d37388,1866,-1,300,0.13881376385688782,0.056659355759620667
numpy__numpy-23010,2e35f5bb9e1d10fbba672495ec82e16b11f05c4b,1355,-1,300,0.2845021188259125,0.10621936619281769
numpy__numpy-23010,b64f8ab173cb080e8624c4ea9bc499748a85f502,1302,-1,300,0.28867679834365845,0.08928646147251129
numpy__numpy-23010,a94ba1139168a84bbdd949dc9c9db8373f9c63c6,1318,-1,300,0.2855338752269745,0.051541175693273544
numpy__numpy-23010,138f2e9a051ada4461aaf218eb32d50458294a27,372,-1,300,0.38223302364349365,0.16905979812145233
numpy__numpy-23010,ca07bd180c0ea0c3f22282e10ba0ddde6cbba65a,939,-1,300,0.3255554437637329,0.11412752419710159
numpy__numpy-19098,ae1e6a180625e737506baedf049994146237443d,187,1,300,0.3959144353866577,0.5698257684707642
numpy__numpy-12488,0379ecb1ada2ab9b39f1100515a3ac51b343e458,118,27,286,0.4220801591873169,0.2378166913986206
numpy__numpy-18070,6c6c1ff809ce5315f1fa9eb204e0b546af8925c0,147,1,300,0.5275897979736328,0.5262173414230347
numpy__numpy-18070,c22ceaa5e42fb2ab389bfd078276c52aaa3968bb,668,-1,300,0.4099513292312622,0.26531893014907837
numpy__numpy-3753,6873a4785d984b1b19127994fafe48dc1c8587f5,107,1,300,0.39953646063804626,0.33278003334999084
numpy__numpy-13306,a1997ef6b90017dba07de1f65ead1d84ab79eaeb,433,-1,286,0.2822223901748657,0.18882225453853607
numpy__numpy-11450,1664e6ebb08da8ffd047cb8775f8275d9913f9e6,176,97,287,0.3479723036289215,0.2747576832771301
numpy__numpy-21151,1394710841feea44c27572c44967c68e1a64f315,582,-1,300,0.3597261309623718,-0.048438213765621185
numpy__numpy-21151,3765a0d34e18d7faee5dbb682c7fdc49aa7d021e,578,-1,300,0.36034709215164185,0.2514055371284485
numpy__numpy-5548,d32f593904ae797c5ec29f23f8515f5e205b2019,129,24,300,0.36734360456466675,0.3234603703022003
numpy__numpy-10732,5a0f977d93425d2bc97b0460764b1cbcb3257b36,523,-1,286,0.20077216625213623,0.3201010823249817
numpy__numpy-10732,8c383cecec7b8a3985e75380340c6e614b7017d3,288,143,286,0.2537495493888855,0.235295832157135
numpy__numpy-10732,d7ab040a17237765ab6e45395e8bc8cc8bea5df1,241,173,286,0.2689283788204193,0.19018369913101196
numpy__numpy-10732,82a53bd08dbe339443bd337e12006ad2a6cf7d9d,451,-1,286,0.2150825560092926,0.35602447390556335
numpy__numpy-10732,d342410b8a85856eb59aced352fbf4caa40f5932,333,-1,286,0.24177685379981995,0.21493831276893616
numpy__numpy-10732,d1d6c89b513952ce0630888bcc99cf9c19ffde9d,290,146,286,0.25333237648010254,0.2324448823928833
numpy__numpy-10732,4ccdaeea5e94830655424f4a5c642f8aea9e2f95,381,-1,286,0.22930464148521423,0.3431404232978821
numpy__numpy-10732,a75c95e911e21004367db06536643c68e87bc8d8,318,-1,286,0.24490149319171906,0.23328867554664612
numpy__numpy-10732,4ff870e1938576491f785b625fac752c1e9694eb,316,-1,286,0.24521489441394806,0.26197147369384766
numpy__numpy-10732,73cb3b8bfe4d1d184bb8bb66656ca360e3bc2e45,685,-1,286,0.16178598999977112,0.5001251101493835
numpy__numpy-10732,cb59ee1e56d9c5d58f09c598c8006bcbdffd8f2d,340,-1,286,0.24108175933361053,0.19470186531543732
numpy__numpy-10732,66c07c9e1e48b8f1f4949b111214abed2fe75007,556,-1,286,0.19474101066589355,0.34218207001686096
numpy__numpy-10732,11b1acb074fe217a647f0f4a2b7c28898b8f2565,210,29,286,0.28158560395240784,0.4667283594608307
numpy__numpy-10732,479d1849f98a04cfb91d44c1dd37936ec2c4d670,92,1,286,0.3880201280117035,0.6215816736221313
numpy__numpy-10732,cd99a82d7b51a1ac1b8c9e3e8113c7a3397c048d,420,-1,286,0.22152678668498993,0.25081780552864075
numpy__numpy-10732,3f3b773a49b19915cbe3ea54b1b7b4e0992c3420,535,-1,286,0.1979876607656479,0.4644402861595154
numpy__numpy-10732,26161f330938797fd062464148351d2e5de664f0,345,-1,286,0.23984664678573608,0.22015883028507233
numpy__numpy-10608,6fce1c0475a93fce90fa0e1ecb9352115ae95012,81,7,300,0.585721492767334,0.5185081362724304
numpy__numpy-17636,dcf60ada9297180308729db7ccc23c416f86f0f9,774,-1,300,0.23956072330474854,0.3435339629650116
numpy__numpy-4463,7182bf4ae3d014ddebc3b0fd9391edaeb3e1e400,59,1,300,0.47195926308631897,0.6538375616073608
