bug_id,gt_blob_sha,faiss_rank,model_rank,n_candidates_ranked,faiss_score,model_score
numpy__numpy-14882,1c3b11844b45ea5660db5b77a3b02ff5a2712589,64,478,1301,0.6394898891448975,0.3663876950740814
numpy__numpy-18634,bfd08e4691aa426c1a65e791d73e4f7abb08a168,743,754,1581,0.3343447744846344,0.1420128345489502
numpy__numpy-18634,83f06fde8581ac56880e358156fd5d7c48b0a011,43,701,1581,0.5275682806968689,0.16022881865501404
numpy__numpy-13948,739ae7711d2215831e3f4bbdfa98e45f79377688,185,13,1146,0.39376455545425415,0.5811829566955566
numpy__numpy-3495,eda3ef97cd73719365072e71521c2341c18707f5,2,4,1026,0.5906985402107239,0.7330200672149658
numpy__numpy-3866,8f0027616961d19cf968e7eba698893538609844,337,36,966,0.2801106572151184,0.4451713562011719
numpy__numpy-3866,44cc2b1632e2c935cd9c187647c5a58710de80e1,33,2,966,0.4050058424472809,0.5853050947189331
numpy__numpy-9817,130817e7a150d31da2b5a5c119584c58f46e50e6,381,1,923,0.3241639733314514,0.6964952945709229
numpy__numpy-5398,9ca9136dd9221f46b4e0cab88d6d04f1ab239d9e,84,1,937,0.42173025012016296,0.7149413824081421
numpy__numpy-5398,c14d2e3575ee953b15008ea439710c1222fe6d9e,51,6,937,0.4577304720878601,0.6541517972946167
numpy__numpy-5398,db491e6f5d74ca863a1b30818f46d0253f2563f9,394,112,937,0.27658602595329285,0.36117932200431824
numpy__numpy-19613,813063adb6de06481992e6ce3247d21bf5af0274,217,6,1712,0.41118741035461426,0.5527300834655762
numpy__numpy-16022,d2986012b7ace617e407eeaa62d7b87e4167489a,62,2,1972,0.5965926051139832,0.6778573989868164
numpy__numpy-16022,93eb74be31a8c15f417176d7ac09e246c3acbd5f,4,1,1972,0.6903221607208252,0.7241447567939758
numpy__numpy-22519,8830b814743c35ba471ae96012c54600aca9f280,334,1,2004,0.34000203013420105,0.7775828838348389
numpy__numpy-11449,186ed949d863972ce80caca0f92af09422384297,161,2,973,0.44937413930892944,0.6327013969421387
numpy__numpy-6453,c5b5b5a8f0ea8024638f923618d173a000d1ea29,262,2,935,0.39913955330848694,0.702379584312439
numpy__numpy-16627,412d9fe6a13a754ae8613d7c8a642cbba468a19d,328,15,1346,0.3590431809425354,0.6059223413467407
numpy__numpy-16627,a9ee74a5be2560ac73649476bd973d8ffb349ac0,405,39,1346,0.34616515040397644,0.568939208984375
numpy__numpy-16627,d0ed3d38111171f8fea9a5512a04733b71f80b8f,334,54,1346,0.3572928309440613,0.5389605760574341
numpy__numpy-9976,8f2e45fa53cad636a00af3ebb456d54536b97baa,74,5,927,0.43368715047836304,0.5589929223060608
numpy__numpy-8646,3bbee0258bfc1a9739ab24fb3a259cb471a5f6da,237,93,956,0.20039066672325134,0.3547098636627197
numpy__numpy-23010,2e35f5bb9e1d10fbba672495ec82e16b11f05c4b,1355,1066,2057,0.2845021188259125,0.19643892347812653
numpy__numpy-23010,a94ba1139168a84bbdd949dc9c9db8373f9c63c6,1318,446,2057,0.2855338752269745,0.33502650260925293
numpy__numpy-23010,ca07bd180c0ea0c3f22282e10ba0ddde6cbba65a,939,216,2057,0.3255554437637329,0.40545693039894104
numpy__numpy-23010,587fab3435735cb7f7b790fc4cf73d7f75d37388,1866,497,2057,0.13881376385688782,0.3241395056247711
numpy__numpy-23010,138f2e9a051ada4461aaf218eb32d50458294a27,372,535,2057,0.38223302364349365,0.3127073049545288
numpy__numpy-23010,b64f8ab173cb080e8624c4ea9bc499748a85f502,1302,368,2057,0.28867679834365845,0.35444605350494385
numpy__numpy-19098,ae1e6a180625e737506baedf049994146237443d,187,1,1656,0.3959144353866577,0.5907503962516785
numpy__numpy-12488,0379ecb1ada2ab9b39f1100515a3ac51b343e458,118,1,1031,0.4220801591873169,0.5356088876724243
numpy__numpy-18070,6c6c1ff809ce5315f1fa9eb204e0b546af8925c0,147,22,1526,0.5275897979736328,0.4927522540092468
numpy__numpy-18070,c22ceaa5e42fb2ab389bfd078276c52aaa3968bb,668,103,1526,0.4099513292312622,0.36644595861434937
