bug_id,gt_blob_sha,faiss_rank,model_rank,n_candidates_ranked,faiss_score,model_score
60524,6078a8200bbd32ac7491360fd687665872f90edb,3169,1,13102,0.386594295501709,0.7734140753746033
60524,e5278d72e00379bf4f1c3a39e8d9c8197741d130,8319,9,13102,0.2955169975757599,0.6843923330307007
70784,3018e9e238e3b29eaeb9a01e7d2d82ec154817bd,1184,332,4151,0.3493541479110718,0.2448910027742386
70784,929d19966d84fcf59f77593767b5df35f305c218,695,367,4151,0.39216235280036926,0.23669230937957764
61609,5cf188eef928dec41b2d99584712a0a62d330ab9,9891,6,13494,0.24248333275318146,0.7733826637268066
61609,2be986c54cb5ade127558f9743434f0653f4aaee,5957,15,13494,0.28195783495903015,0.6389710307121277
61609,12136fde2797f2c81a1486e0dddcd628217a6b1b,4505,2,13494,0.29695630073547363,0.7998180389404297
59806,b6701acb2113b720875007a60deaea8ad65cc570,7850,1327,12020,0.2223103642463684,0.49866002798080444
65636,3c84cb60e96dd37a5fd4aa0a17d8398e017ab62f,634,1,14684,0.4073277711868286,0.6714807748794556
75371,5a555883a0290e982862afe620c33b4ef0a09d39,4010,20,4625,0.15873950719833374,0.71242755651474
75371,6d1a72c198db401e2882589108cb0a3ee2109886,104,44,4625,0.34628596901893616,0.6816591024398804
78762,e4e39aa35701376ce8522577e865d0c4dd4914a6,1155,2,4898,0.1920253187417984,0.7324597835540771
78762,27753d6c8792e8aaeb8304b3772886c7b06c953e,1069,5,4898,0.19558027386665344,0.7119520902633667
70544,2802c4202e77a58242b1a9cb4850efab174333d5,1116,13,4646,0.3800414204597473,0.7012484073638916
62937,f16e486edb0e26b3110457db505f75ffe63fe4b7,1118,1,14130,0.3376465439796448,0.6596386432647705
62937,5f13cb926cfd486b6f4159a50fb5ce05d88a177e,2029,7,14130,0.30837762355804443,0.5885360240936279
77399,383e9221fdfeb5273c45f4ea29c4d78ed0bc5054,1776,355,4451,0.4056609869003296,0.24283073842525482
77399,f9d862c1c563488f25b7a66f807ebd9e35c3d205,3792,48,4451,0.28510838747024536,0.34664949774742126
60530,2b3cfed69688251ffffc115e9b860d2ae1830f4e,11960,1,12474,0.2181488424539566,0.7794320583343506
75164,7d6257daf309a1749202ee257068f5b28cd2efed,174,48,4443,0.30879101157188416,0.40830186009407043
75568,41639f3cd77b8e6f34af2e396979e65f2f5dbbd2,1774,2513,4673,0.32177233695983887,-0.003583539742976427
75568,d22f03e9f009675243258d5884514241b9dacf70,4621,291,4673,0.1656399667263031,0.26986974477767944
