Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.11873350923482849,0.13984168865435356,0.17150395778364116,0.19261213720316622,0.21372031662269128,0.22163588390501318,0.2559366754617414,0.3007915567282322,0.3245382585751979,0.35356200527704484,0.38258575197889183,0.40897097625329815,0.42744063324538256
