Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.2684563758389262,0.4261744966442953,0.540268456375839,0.6208053691275168,0.7013422818791947,0.7684563758389261,0.8355704697986577,0.8825503355704698,0.9429530201342282,0.9765100671140939,0.9899328859060402,0.9932885906040269,0.9966442953020134
