Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.09134045077105575,0.17912218268090155,0.3036773428232503,0.37129300118623965,0.45077105575326215,0.5195729537366548,0.627520759193357,0.6963226571767497,0.7461447212336892,0.8054567022538552,0.8647686832740213,0.8956109134045077,0.9288256227758007
