Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.09464508094645081,0.149439601494396,0.22291407222914073,0.33872976338729766,0.4383561643835616,0.5168119551681195,0.6201743462017435,0.6874221668742216,0.7447073474470735,0.8356164383561644,0.887920298879203,0.9277708592777086,0.950186799501868
