Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.11,0.17,0.21,0.235,0.28,0.325,0.38,0.43,0.47,0.57,0.645,0.72,0.76
