Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.16445427728613568,0.23672566371681417,0.2920353982300885,0.3392330383480826,0.37389380530973454,0.40412979351032446,0.4638643067846608,0.5243362831858407,0.5612094395280236,0.6467551622418879,0.7227138643067846,0.7706489675516224,0.8089970501474927
