Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.036855036855036855,0.05896805896805897,0.07371007371007371,0.10073710073710074,0.1375921375921376,0.16953316953316952,0.2285012285012285,0.28501228501228504,0.3464373464373464,0.45454545454545453,0.5257985257985258,0.5823095823095823,0.6388206388206388
