Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.3850267379679144,0.5454545454545454,0.6550802139037433,0.7780748663101604,0.8529411764705882,0.9090909090909091,0.9572192513368984,0.983957219251337,0.9893048128342246,0.9919786096256684,0.9919786096256684,0.9919786096256684,0.9919786096256684
