Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.6359447004608295,0.7511520737327189,0.815668202764977,0.8847926267281107,0.9032258064516129,0.9308755760368663,0.9539170506912442,0.967741935483871,0.9723502304147466,0.9723502304147466,0.9723502304147466,0.9723502304147466,0.9723502304147466
