bug_id,gt_blob_sha,faiss_rank,model_rank,rank_displacement,faiss_score,model_score
scipy__scipy-194,7c161879bd1cc62039f20f04063fdd510d23cc20,145,221,-76,0.3432905077934265,0.8460636734962463
scipy__scipy-4150,45b326bfebad842f8a6170219cfb178d4bd7a0e4,203,169,34,0.3046380281448364,0.8748209476470947
scipy__scipy-5140,47713e34db5ac1e963f365639c839e4cb86619b6,160,52,108,0.38373005390167236,0.9078506231307983
