bug_id,gt_blob_sha,faiss_rank,model_rank,n_candidates_ranked,faiss_score,model_score
docker__compose-5234,1a18c66549d42657635a3e2f01dc424eacb349c3,205,23,265,0.1659640222787857,0.38452786207199097
docker__compose-5593,7cea91a2da2a2a69b0ce0c0c95671cf04cc5d5af,189,15,276,0.25624972581863403,0.4202694892883301
docker__compose-5593,44c7ad91d8ffdf7e00c9f02c089cbc73364e8cad,67,2,276,0.36625152826309204,0.4759376049041748
docker__compose-2239,1a3b30accc4365f244a1230001799ecda8bf7875,91,10,190,0.2934653162956238,0.5005513429641724
docker__compose-5566,95e2bf60e5fd029e10f243d7d65ec2fc1e528d2d,195,22,276,0.19899240136146545,0.36369484663009644
docker__compose-5566,420eb3f09935d19f6c23e2d879d8ab3952730538,22,21,276,0.3707965016365051,0.3644394278526306
docker__compose-4339,b2654dcfd911aba5b6ae254e28b7e1c2d6d76f76,142,7,229,0.28357404470443726,0.3853398263454437
docker__compose-5237,face38e6d3311de8d0807752d437ab97856c2880,80,1,268,0.3603493571281433,0.6068059206008911
docker__compose-2361,11aeac38c20f0dedb43b57fc91e4b2041ab92e8b,68,26,194,0.32886677980422974,0.42475831508636475
docker__compose-2361,f286195406737100a0be88a67a4e60e57ccf5c19,113,16,194,0.23994378745555878,0.4407428205013275
docker__compose-2361,f0478203bb122696e329e0199ac1cc8647cbdf3c,133,101,194,0.20864742994308472,0.3154096007347107
docker__compose-6342,a7f2aa05720d50bfc3eef62d5fd95a51975735fc,250,5,300,0.09627947211265564,0.40425917506217957
docker__compose-2527,853157ee89f2b8c3644d21a63aea67dd9e022db3,73,7,200,0.27764442563056946,0.47379186749458313
docker__compose-6388,22dafdb223cb2f65db8ffd1cd7052a00c8265e98,77,98,299,0.3446723520755768,0.2518483102321625
docker__compose-7027,1fa8a17a23339aa3d7200e5eae9c1f6a6de79cd2,213,8,310,0.13624200224876404,0.39429277181625366
docker__compose-2000,dc630adf279618d7c886a03965beab10020f7a12,66,33,165,0.2888575792312622,0.34965765476226807
docker__compose-4528,023efa274838ab14ecb722d5ae594f955dadb3d9,133,10,237,0.2899485230445862,0.3731301426887512
docker__compose-3052,850af31c90ea9451477fd4386b9cd8ba7cd67e9d,202,1,244,0.11280062794685364,0.43705952167510986
docker__compose-5699,fd7f92a81f7bd306fcf1f9c18781da06492f716a,73,3,274,0.3433549702167511,0.3798350393772125
docker__compose-5634,a581ae67285b7e32f3a92144326a7c8fb16b8df4,128,1,272,0.1936301738023758,0.5305719375610352
docker__compose-4635,68a0598e12820642f5307fbaebedf80c431b834e,132,220,237,0.2842710018157959,0.14208067953586578
docker__compose-4635,020354283f6fab5bde277498ca980ccfe0a34e52,93,100,237,0.3346630334854126,0.29612746834754944
docker__compose-4635,811e6c1fc37000d929a13e3401966f0ea164141c,205,39,237,0.11120067536830902,0.3452223539352417
docker__compose-4635,51ba36a094bcb68300639eb0675980f172aa8414,34,36,237,0.4046371579170227,0.3493838906288147
docker__compose-4635,580bd1b073df19fb9026a751c62bb89e15587f06,175,35,237,0.22084292769432068,0.34946632385253906
docker__compose-4635,d98f68d2fb7ae75484c2a33a978b300874028e41,94,98,237,0.33390557765960693,0.29817405343055725
docker__compose-4635,16ed01b861400459da9301212e6f698c96e047c9,124,91,237,0.2990991473197937,0.30321723222732544
docker__compose-4635,299ddea465caeb1db98691102bb76bc167613526,204,157,237,0.11429762840270996,0.23862268030643463
docker__compose-4635,854cc79954d252e9cb18bf44df54db7cca1db04c,200,78,237,0.14797896146774292,0.3166418969631195
docker__compose-4635,4c9cf423bb44435d7ad7a434aa812a57ea98306b,111,32,237,0.3166879713535309,0.3538398742675781
docker__compose-4635,7cf71eb98bd7f428329082794f2487724156e1df,201,222,237,0.14728794991970062,0.1384029984474182
docker__compose-4635,0330ab80f20aa86cb70c767550815b1aa4fe843d,60,111,237,0.3721192479133606,0.28271496295928955
docker__compose-4635,e495410cff8886f8bdf37b8f5e082b431f2bbf47,105,174,237,0.325885534286499,0.22082269191741943
docker__compose-4635,5f580645910e578e0c341d419f53c1a2455734c0,129,129,237,0.2882646322250366,0.2635990083217621
docker__compose-4635,3f23f0a7aea84689b007a8444510d17448717730,148,61,237,0.2636995315551758,0.32814764976501465
docker__compose-4635,5b97709556866b7e6508ae5ad874354e8f36c50f,133,95,237,0.2834171652793884,0.3009874224662781
docker__compose-4635,46d283f080cbeda2b33a66a184fb9b43cc50b8d3,207,47,237,0.10900907218456268,0.3378479480743408
docker__compose-4635,9f2fc68b43c0c3bd20db7890a46ad6fe1ffeb7d1,136,12,237,0.28073424100875854,0.3794391453266144
docker__compose-4635,a66471983ecebd6954d9117bdc0ae4f1dc24fb97,45,198,237,0.3909507095813751,0.1868666708469391
docker__compose-4635,e694dbdae53e85fa1109e47b8249b3a1694ee5db,174,14,237,0.22089354693889618,0.37649810314178467
docker__compose-2348,c8fddc5f162cf326472f7416ab52b4414843121c,64,28,194,0.2217136174440384,0.4076779782772064
docker__compose-7787,55e8c2757db41c61cfaf767f5f2cc0c36df95ac0,197,21,300,0.19020923972129822,0.3383181393146515
docker__compose-7787,2d9493a0362ea5c6cec01be41b4c838eff0d3c96,239,51,300,0.14183342456817627,0.2675265669822693
docker__compose-3006,0e307835ca973e5d7671175a0cd33a02e63a4632,175,20,238,0.14123716950416565,0.39854711294174194
docker__compose-3006,652ee7944df2e645c02b87c06128827ad861b68b,49,89,238,0.33623042702674866,0.3285093307495117
docker__compose-3006,6b24013525e093c1e36573601240c4eef676f709,73,50,238,0.28297072649002075,0.3643629848957062
docker__compose-3006,82a78f3b53ad97a2b1fea71f00deee64da604630,181,141,238,0.1317964494228363,0.2841968238353729
docker__compose-3006,62e1d2cd3bc63cdb2fdedd9a75dd8c239899feea,200,182,238,0.08066345751285553,0.22330942749977112
docker__compose-3006,e1c781fec67ea0fcf486822c77c3080e4ef4e3b1,202,204,238,0.0732082799077034,0.18919283151626587
docker__compose-3006,4f9be97f437769dd0cb38c6637cf61a76b11cd0e,109,113,238,0.23488034307956696,0.3131575584411621
docker__compose-3006,2713fd32bf25a0db975d9593a68129c5e5a0c1eb,189,184,238,0.1157212033867836,0.22250644862651825
docker__compose-3006,2565c8ffc38d2288ea2262e68aa07e88b1bb7fff,136,24,238,0.20789062976837158,0.39256563782691956
docker__compose-3006,f362f1b8081e6dccec0be2171f85007d838c8d87,87,27,238,0.2642199397087097,0.3915202021598816
docker__compose-3006,deb1e9121cdd11f7dab583854dd760d56e05df83,27,8,238,0.3998762369155884,0.4157027006149292
docker__compose-3006,29d8a695d029c438c72d58a752066fcadc51e180,201,154,238,0.0804818645119667,0.2713778018951416
docker__compose-3006,268bb719e05bd6ed14b1c1d26e53d3b08178dcf3,81,105,238,0.27353981137275696,0.31955909729003906
docker__compose-4480,3745de82dbc1710ab326595ad6b95c15d6c75d28,189,7,236,0.19672615826129913,0.4128597378730774
docker__compose-4480,f86c03199bbb6901e7f59770dd7efc6b55047684,173,5,236,0.23084978759288788,0.4404401481151581
docker__compose-3364,7338146663227a931b0b56772d8299e88bb6b942,216,36,260,0.12249268591403961,0.3533802330493927
docker__compose-3364,50b2dbeaf4009e2bc141bd0daeecbd31d49ce9d9,115,106,260,0.2523321509361267,0.28975552320480347
docker__compose-3364,c924d89dcb3315bbd7505c57309599b62cfd1976,73,19,260,0.34246721863746643,0.39799779653549194
4701,53c9c42bc877ebebde5fffa0679f4b50e22801cf,56,5,308,0.3301706314086914,0.49261605739593506
docker__compose-7435,cd9f73c2c0c5dc60f0722aa1688abc27c40be0e2,123,15,300,0.2482801377773285,0.312141478061676
docker__compose-7435,626ef294aeb1238506d66ce794ce1938a42a7a0c,77,5,300,0.29762494564056396,0.4012444019317627
docker__compose-5079,659b6cd59288a762e7c6fe08e3cc32323b233949,48,4,260,0.2865705192089081,0.3781871199607849
docker__compose-1931,f727c8673af3cda14875414f836d4092d8d30ac1,55,11,150,0.28006285429000854,0.33432623744010925
docker__compose-1931,58e54285169c2ec81798fbcdafce277c95969e94,51,10,150,0.3058370053768158,0.3390560448169708
docker__compose-1824,56f6c05052dae8430d45cb5f8b8bff4802f0c073,53,10,144,0.25744980573654175,0.2713911235332489
docker__compose-8122,df0d76fb913fe24617378b71bf6d6b5265d22b78,15,17,308,0.44138872623443604,0.32667556405067444
docker__compose-8122,d4fead251ad0142153f6a86886afc8ae5877e687,223,222,308,0.23311573266983032,0.1087983250617981
docker__compose-8122,74d3e3c0534e25a65e2eca042643287f91ac15dd,87,35,308,0.33817562460899353,0.2891238331794739
docker__compose-5155,0c2ab1ab76757458aa6406e641893b2c3951eba7,38,1,261,0.29487258195877075,0.5118888020515442
docker__compose-148,cfc39367672218d431de7049e6c2f6211a7ddb96,7,6,76,0.43525078892707825,0.4486820101737976
docker__compose-2734,961d36bbd512d439c998160fbdde8e2dff59c192,141,12,234,0.2794583737850189,0.43936729431152344
docker__compose-5705,264d647f7bbd93e589284bf22631e1c0d343a53d,31,11,274,0.3626753091812134,0.40197890996932983
docker__compose-2126,4750a7a9ae1844a227cba6afd3d8d338efcf0e46,117,30,181,0.22331172227859497,0.4200722575187683
docker__compose-2126,698ab4844f48db0ab690ed381d45c0cb84d9cba4,132,5,181,0.19139045476913452,0.4828711152076721
docker__compose-3964,b5a35b7e824acf78f2746cb06bd787b9c5c11313,111,7,269,0.266817182302475,0.49403899908065796
docker__compose-209,d6f44cfdaa5fa0957916c8a3552159cbb5524260,53,3,81,0.15906038880348206,0.5349172353744507
docker__compose-4817,5b65e5dd9efa3f1fb622725a10608c5f6347ea6b,10,2,251,0.448757141828537,0.46392086148262024
docker__compose-4220,ca8d7fe512b7f06dcaba7c4a0729443db58da3a6,147,139,226,0.13587680459022522,0.2568458020687103
docker__compose-4220,eb76e292095f074e31f2243d875e9f3fe10867e7,98,4,226,0.17797443270683289,0.36481955647468567
docker__compose-4220,1fd1d51c97ff655e4fbc915b3876516a44e6ee14,61,76,226,0.2376459836959839,0.3010541796684265
docker__compose-3941,b48462ff57acded75f77dde81409be1e2d3d118e,222,35,269,0.2699166536331177,0.35911643505096436
docker__compose-5910,0a866161cfad66795ddc6a9c25d2544cb95e50b9,98,2,286,0.31165093183517456,0.42335695028305054
docker__compose-7093,f64dc04a0f5055985f328eba246506ee2e00ed86,201,21,315,0.290411114692688,0.43539297580718994
docker__compose-5271,0f42eb20a11d56020db00c6786b09678a4f9e9dd,199,17,268,0.18441146612167358,0.2846706211566925
docker__compose-3377,dd859edc4b7c8a4ec40a4cb6f0315e275f65babd,148,47,254,0.27821627259254456,0.39494839310646057
docker__compose-2938,29d8a695d029c438c72d58a752066fcadc51e180,157,55,241,0.2800273895263672,0.36777687072753906
docker__compose-2938,19722b0a67d6473ac347b227011a85f4f9e1cbd0,47,5,241,0.39501598477363586,0.48171958327293396
docker__compose-1225,c89f6de552844cb071bf84a9b232d6e1a0571aa6,43,3,103,0.1688101589679718,0.4161311089992523
docker__compose-5718,37368d64dbd7c3fbd9df27cf3d0a97da86270c6b,233,23,275,0.11298572272062302,0.23087018728256226
docker__compose-5718,38e8874171072ffe0a7213d051f011379a5f0c17,213,54,275,0.15302817523479462,0.15583574771881104
docker__compose-3400,b86c34f865ef3dc59b7f2c458a71ac54d389093b,69,13,256,0.3145001530647278,0.387980580329895
docker__compose-3400,63417dcb0a423cefa8fb7429e7e5badbed9f19a8,152,43,256,0.22301501035690308,0.3368462026119232
docker__compose-3400,64ca7be76921fea7a00b3c03f9707428730fe539,136,129,256,0.2471247911453247,0.26939016580581665
docker__compose-1026,e1e29744bdd4720986b2401785ed7360fc6b444e,41,1,84,0.26054877042770386,0.6887609958648682
docker__compose-6326,87c1f23451daa416fd124c064fbe82f5282445e5,15,3,299,0.3676215410232544,0.47544312477111816
docker__compose-6377,026306866a7bc8ebdd259ed5cc73dbf680f83e0f,250,70,299,0.17216867208480835,0.2637314200401306
docker__compose-6377,240ca9cd3781e721602aacd9d69cc5d81a42f86f,12,19,299,0.436736524105072,0.4601760506629944
docker__compose-4213,cf53f6aa45d7e4c70c2b5829e543fb6f984f0e87,164,67,225,0.23178397119045258,0.28989481925964355
docker__compose-2336,2055a6fe1738816bd4ce93fdeb79c2622568fdd4,30,9,195,0.42345333099365234,0.4850333631038666
docker__compose-2853,2565c8ffc38d2288ea2262e68aa07e88b1bb7fff,129,5,238,0.2972855567932129,0.4697638750076294
docker__compose-2019,0fef304a2a1e5eee7571db5912b49e4a96fdaac9,98,66,187,0.2797529101371765,0.3372413218021393
docker__compose-2019,9e9cb857fbfc91c8269e04d59b175809e60bdd3d,93,26,187,0.29739221930503845,0.4149439036846161
docker__compose-2948,35727e2ccb8220d23c128322df3fc301aea7466c,53,12,242,0.2925697863101959,0.4626057744026184
docker__compose-2948,d0024e9cd50d795a14ea237246ef2253d2b003a8,52,3,242,0.2932836413383484,0.5346640348434448
docker__compose-2948,e1c781fec67ea0fcf486822c77c3080e4ef4e3b1,144,29,242,0.19595085084438324,0.38142290711402893
docker__compose-3137,f34809a9ec758f193ffa0c34377b52253888a3af,190,3,249,0.11625176668167114,0.49486637115478516
docker__compose-3137,30d28e4c685a0e251fa2b290c99277c8c2eb695c,126,4,249,0.2033979296684265,0.4904257655143738
docker__compose-3653,b5a35b7e824acf78f2746cb06bd787b9c5c11313,161,120,269,0.2575416564941406,0.13717739284038544
docker__compose-3653,b788a55de86438d48dbc28255bfd4e7301df3495,134,249,269,0.28189635276794434,0.0067334286868572235
docker__compose-3653,b930e0bf0e7505d26bf102c2a1cebfa678329055,192,23,269,0.19862951338291168,0.20682905614376068
docker__compose-3653,d36aefa5d008480c1d9440326cb8ec42a03950b8,218,223,269,0.16857799887657166,0.055401042103767395
docker__compose-7071,c4281cb4cf47d2a9da2837bc7a8f94f1a8183854,83,148,312,0.32791754603385925,0.15552981197834015
docker__compose-7071,094ce4d7ad52695302022e1bb0edafeba1a0440a,103,26,312,0.30794787406921387,0.3804246187210083
docker__compose-7071,d35e818c75d813369361a0a02bbc0b437af5b6ee,60,290,312,0.34999462962150574,-0.05464911460876465
docker__compose-7071,c3a10a0434061032ebdf01533819cc894af50521,257,45,312,0.16713041067123413,0.3393020033836365
docker__compose-7071,d92ae78b5276fb1e1b0e91f3eef7c6ba5b3d938e,261,229,312,0.16290362179279327,0.04637453705072403
docker__compose-5833,7bc220e5f601491632afadf658428a5714ef1a01,174,21,278,0.17035624384880066,0.44810640811920166
docker__compose-6346,34a498ca7608f208994300cd334a38449f79109a,117,69,299,0.22152480483055115,0.22142082452774048
docker__compose-5819,48095e9387fb131181251e39b8b5844faae74e72,145,45,276,0.24223770201206207,0.26703453063964844
