Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.6692708333333334,0.7265625,0.78515625,0.828125,0.84375,0.859375,0.8880208333333334,0.9049479166666666,0.921875,0.9348958333333334,0.9518229166666666,0.9609375,0.9635416666666666
