Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.728042328042328,0.8444444444444444,0.9079365079365079,0.9608465608465608,0.9777777777777777,0.9841269841269841,0.9936507936507937,0.9957671957671957,0.9968253968253968,0.9978835978835979,0.9989417989417989,0.9989417989417989,0.9989417989417989
