Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.9117647058823529,0.946524064171123,0.9679144385026738,0.9732620320855615,0.983957219251337,0.9893048128342246,0.9893048128342246,0.9919786096256684,0.9919786096256684,0.9919786096256684,0.9919786096256684,0.9919786096256684,0.9919786096256684
