Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.81047197640118,0.8672566371681416,0.9070796460176991,0.9336283185840708,0.946165191740413,0.9594395280235988,0.9653392330383481,0.974188790560472,0.9778761061946902,0.9837758112094396,0.9896755162241888,0.9904129793510325,0.9926253687315634
