Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.725,0.825,0.86,0.885,0.905,0.915,0.935,0.945,0.955,0.975,0.98,0.98,0.985
