Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.8411016949152542,0.8792372881355932,0.9067796610169492,0.923728813559322,0.9322033898305084,0.9427966101694916,0.951271186440678,0.9555084745762712,0.9639830508474576,0.9766949152542372,0.9788135593220338,0.9830508474576272,0.9872881355932204
