Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.7188612099644128,0.8042704626334519,0.8647686832740213,0.8873072360616845,0.9122182680901542,0.9205219454329775,0.9478054567022538,0.9572953736654805,0.966785290628707,0.9822064056939501,0.9905100830367735,0.9952550415183867,0.9952550415183867
