Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.5626535626535627,0.6560196560196561,0.7272727272727273,0.7788697788697788,0.828009828009828,0.8501228501228502,0.8968058968058968,0.9287469287469288,0.9434889434889435,0.9582309582309583,0.9680589680589681,0.9778869778869779,0.9852579852579852
