Recall@30,Recall@50,Recall@75,Recall@100,Recall@125,Recall@150,Recall@200,Recall@250,Recall@300,Recall@400,Recall@500,Recall@600,Recall@700
0.9073756432246999,0.9742710120068611,0.9914236706689536,0.9948542024013722,0.9948542024013722,0.9965694682675815,0.9982847341337907,0.9982847341337907,0.9982847341337907,0.9982847341337907,0.9982847341337907,0.9982847341337907,0.9982847341337907
